"","Player","Date","Team","Position","TOI","G","A1","A2","iCF","iFF","iSF","ixG","iSCF","iFOW","iFOL","iPENT","iPEND","iHF","iHA","iGVA","iTKA","iBLK","A","P","P1","G60","A60","P60","P160","iCF60","iFF60","iSF60","ixG60","ixFSh%","iSCF60","iFO%","iPENDIFF","iSh%","iCSh%","iFSh%"
"215","SIDNEY.CROSBY","2014-04-21","PIT","C",12.5,0,0,1,4,3,2,0.12,0,5,7,0,0,1,2,0,1,0,1,1,0,0,4.8,4.8,0,19.2,14.4,9.6,0.58,4,0,0.42,0,0,0,0
"216","SIDNEY.CROSBY","2014-04-19","PIT","C",18.12,0,0,1,3,3,2,0.09,0,10,9,0,1,1,2,2,0,0,1,1,0,0,3.31,3.31,0,9.93,9.93,6.62,0.31,3.12,0,0.53,1,0,0,0
"217","SIDNEY.CROSBY","2014-04-16","PIT","C",15.04,0,0,0,6,4,2,0.15,0,10,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.94,15.96,7.98,0.59,3.67,0,0.56,0,0,0,0
"218","SIDNEY.CROSBY","2014-04-12","PIT","C",17.42,0,1,0,4,3,3,0.07,0,9,5,0,0,2,3,2,0,0,1,1,1,0,3.44,3.44,0,13.78,10.33,10.33,0.24,2.29,0,0.64,0,0,0,0
"219","SIDNEY.CROSBY","2014-04-09","PIT","C",15.2,0,0,0,4,2,1,0.13,0,9,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,15.79,7.89,3.95,0.52,6.57,0,0.64,0,0,0,0
"220","SIDNEY.CROSBY","2014-04-05","PIT","C",15.85,0,0,0,4,2,0,0.05,0,5,9,0,1,0,0,1,1,0,0,0,0,0,0,0,0,15.14,7.57,0,0.19,2.49,0,0.36,1,NA,0,0
"221","SIDNEY.CROSBY","2014-04-03","PIT","C",16.22,0,1,0,4,2,2,0.08,0,5,6,1,1,0,1,0,1,0,1,1,1,0,3.7,3.7,0,14.8,7.4,7.4,0.31,4.16,0,0.45,0,0,0,0
"222","SIDNEY.CROSBY","2014-04-01","PIT","C",14.87,0,0,1,6,4,3,0.28,2,11,5,1,0,1,1,2,0,1,1,1,0,0,4.03,4.03,0,24.21,16.14,12.1,1.14,7.05,8.07,0.69,-1,0,0,0
"223","SIDNEY.CROSBY","2014-03-30","PIT","C",17.22,1,0,0,4,4,4,0.56,3,13,8,0,1,0,0,1,1,0,0,1,1,3.48,0,3.48,3.48,13.94,13.94,13.94,1.96,14.08,10.45,0.62,1,25,25,25
"224","SIDNEY.CROSBY","2014-03-28","PIT","C",13.36,0,1,0,7,6,5,0.4,0,4,4,0,0,0,2,0,0,0,1,1,1,0,4.49,4.49,0,31.44,26.95,22.46,1.79,6.64,0,0.5,0,0,0,0
"225","SIDNEY.CROSBY","2014-03-27","PIT","C",12.62,0,0,1,2,2,1,0.09,0,6,6,0,0,1,0,0,0,1,1,1,0,0,4.75,4.75,0,9.51,9.51,4.75,0.45,4.71,0,0.5,0,0,0,0
"226","SIDNEY.CROSBY","2014-03-25","PIT","C",19.86,0,0,0,3,1,0,0.1,1,10,13,1,0,2,0,0,0,0,0,0,0,0,0,0,0,9.06,3.02,0,0.29,9.75,3.02,0.43,-1,NA,0,0
"227","SIDNEY.CROSBY","2014-03-23","PIT","C",14.91,0,0,0,2,1,1,0.02,0,6,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,8.05,4.02,4.02,0.06,1.54,0,0.5,0,0,0,0
"228","SIDNEY.CROSBY","2014-03-22","PIT","C",15.95,0,0,0,2,1,1,0.04,0,9,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7.52,3.76,3.76,0.16,4.36,0,0.64,1,0,0,0
"229","SIDNEY.CROSBY","2014-03-20","PIT","C",12.54,0,0,0,2,2,2,0.08,0,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.57,9.57,9.57,0.41,4.24,0,0.36,0,0,0,0
"230","SIDNEY.CROSBY","2014-03-18","PIT","C",12.98,2,0,1,7,7,6,0.46,1,6,6,0,0,0,1,0,0,0,1,3,2,9.24,4.62,13.87,9.24,32.36,32.36,27.73,2.13,6.59,4.62,0.5,0,33.33,28.57,28.57
"231","SIDNEY.CROSBY","2014-03-16","PIT","C",16.38,0,0,0,4,4,2,0.17,0,9,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.65,14.65,7.33,0.61,4.15,0,0.5,0,0,0,0
"232","SIDNEY.CROSBY","2014-03-15","PIT","C",11.39,0,0,0,3,2,2,0.07,0,7,9,1,0,2,1,1,0,0,0,0,0,0,0,0,0,15.8,10.54,10.54,0.38,3.59,0,0.44,-1,0,0,0
"233","SIDNEY.CROSBY","2014-03-11","PIT","C",17.27,1,0,0,4,4,3,0.23,1,13,5,0,0,1,2,0,0,0,0,1,1,3.47,0,3.47,3.47,13.9,13.9,10.42,0.79,5.66,3.47,0.72,0,33.33,25,25
"234","SIDNEY.CROSBY","2014-03-10","PIT","C",15.16,0,1,1,1,1,0,0.08,0,12,3,1,1,0,1,1,2,0,2,2,1,0,7.92,7.92,0,3.96,3.96,0,0.31,7.75,0,0.8,0,NA,0,0
"235","SIDNEY.CROSBY","2014-03-07","PIT","C",17.32,0,0,0,0,0,0,0,0,8,10,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.44,0,NA,NA,NA
"236","SIDNEY.CROSBY","2014-03-06","PIT","C",14.24,0,0,0,4,4,1,0.35,1,8,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,16.85,16.85,4.21,1.46,8.68,4.21,0.62,0,0,0,0
"237","SIDNEY.CROSBY","2014-03-04","PIT","C",14.48,0,2,0,1,0,0,0,0,6,7,0,0,0,0,0,0,0,2,2,2,0,8.29,8.29,0,4.14,0,0,0,NA,0,0.46,0,NA,0,NA
"238","SIDNEY.CROSBY","2014-03-01","PIT","C",11.44,0,0,0,2,2,2,0.06,0,7,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.49,10.49,10.49,0.31,2.93,0,0.44,0,0,0,0
"239","SIDNEY.CROSBY","2014-02-27","PIT","C",14.89,0,0,1,4,4,3,0.27,1,6,8,1,2,0,1,0,0,0,1,1,0,0,4.03,4.03,0,16.12,16.12,12.09,1.11,6.86,4.03,0.43,1,0,0,0
"240","SIDNEY.CROSBY","2014-02-07","PIT","C",14.42,0,0,0,6,4,3,0.5,2,8,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,24.97,16.64,12.48,2.07,12.46,8.32,0.44,0,0,0,0
"241","SIDNEY.CROSBY","2014-02-05","PIT","C",14.65,0,0,1,2,1,1,0.04,0,5,5,0,0,1,0,0,0,1,1,1,0,0,4.1,4.1,0,8.19,4.1,4.1,0.16,3.89,0,0.5,0,0,0,0
"242","SIDNEY.CROSBY","2014-02-03","PIT","C",17.13,0,0,0,3,3,3,0.15,0,8,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.51,10.51,10.51,0.53,5.08,0,0.44,0,0,0,0
"243","SIDNEY.CROSBY","2014-02-01","PIT","C",15.59,0,0,0,4,3,2,0.16,0,7,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15.39,11.55,7.7,0.61,5.29,0,0.5,0,0,0,0
"244","SIDNEY.CROSBY","2014-01-30","PIT","C",13.81,0,0,0,1,1,1,0.24,1,10,5,1,0,2,1,0,1,0,0,0,0,0,0,0,0,4.34,4.34,4.34,1.03,23.66,4.34,0.67,-1,0,0,0
"245","SIDNEY.CROSBY","2014-01-27","PIT","C",15.59,0,0,1,3,3,2,0.13,0,7,5,0,0,0,1,0,0,0,1,1,0,0,3.85,3.85,0,11.55,11.55,7.7,0.51,4.42,0,0.58,0,0,0,0
"246","SIDNEY.CROSBY","2014-01-25","PIT","C",15.94,0,0,0,2,2,2,0.09,0,7,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7.53,7.53,7.53,0.33,4.41,0,0.47,1,0,0,0
"247","SIDNEY.CROSBY","2014-01-23","PIT","C",15.21,1,1,0,6,6,3,0.4,1,13,6,0,0,0,0,1,0,2,1,2,2,3.94,3.94,7.89,3.94,23.67,23.67,11.83,1.57,6.64,3.94,0.68,0,33.33,16.67,16.67
"248","SIDNEY.CROSBY","2014-01-22","PIT","C",13.22,0,0,0,6,4,3,0.24,0,5,10,0,0,0,1,1,1,0,0,0,0,0,0,0,0,27.23,18.15,13.62,1.09,6.01,0,0.33,0,0,0,0
"249","SIDNEY.CROSBY","2014-01-20","PIT","C",14.6,0,0,0,3,3,1,0.25,1,5,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,12.33,12.33,4.11,1.04,8.42,4.11,0.38,-2,0,0,0
"250","SIDNEY.CROSBY","2014-01-15","PIT","C",17.73,0,1,0,3,3,2,0.16,1,5,8,0,1,0,0,0,1,0,1,1,1,0,3.38,3.38,0,10.15,10.15,6.77,0.53,5.23,3.38,0.38,1,0,0,0
"251","SIDNEY.CROSBY","2014-01-11","PIT","C",15.79,0,0,0,3,3,2,0.16,0,8,4,0,0,0,0,0,4,1,0,0,0,0,0,0,0,11.4,11.4,7.6,0.62,5.43,0,0.67,0,0,0,0
"252","SIDNEY.CROSBY","2014-01-10","PIT","C",15.6,1,0,0,2,1,1,0.06,0,7,7,0,1,0,0,0,0,0,0,1,1,3.85,0,3.85,3.85,7.69,3.85,3.85,0.23,6.03,0,0.5,1,100,50,100
"253","SIDNEY.CROSBY","2014-01-07","PIT","C",17.8,0,0,0,3,2,1,0.15,1,9,13,0,0,1,2,1,1,1,0,0,0,0,0,0,0,10.11,6.74,3.37,0.52,7.74,3.37,0.41,0,0,0,0
"254","SIDNEY.CROSBY","2014-01-05","PIT","C",16.85,0,0,0,0,0,0,0,0,6,11,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.35,1,NA,NA,NA
"255","SIDNEY.CROSBY","2014-01-03","PIT","C",14.81,1,1,0,2,2,2,0.11,0,10,9,1,1,0,1,1,0,0,1,2,2,4.05,4.05,8.1,4.05,8.1,8.1,8.1,0.44,5.37,0,0.53,0,50,50,50
"256","SIDNEY.CROSBY","2013-12-31","PIT","C",19.02,0,1,0,2,2,2,0.41,1,6,11,1,0,1,1,0,0,0,1,1,1,0,3.15,3.15,0,6.31,6.31,6.31,1.3,20.68,3.15,0.35,-1,0,0,0
"257","SIDNEY.CROSBY","2013-12-29","PIT","C",12.52,1,1,0,2,2,2,0.13,0,11,8,0,0,0,0,0,1,0,1,2,2,4.79,4.79,9.58,4.79,9.58,9.58,9.58,0.64,6.64,0,0.58,0,50,50,50
"258","SIDNEY.CROSBY","2013-12-27","PIT","C",19.63,1,0,0,5,5,2,0.5,1,12,13,0,0,0,0,0,1,3,0,1,1,3.06,0,3.06,3.06,15.28,15.28,6.11,1.54,10.1,3.06,0.48,0,50,20,20
"259","SIDNEY.CROSBY","2013-12-23","PIT","C",14.13,0,0,0,1,1,1,0.02,0,6,6,0,0,2,3,2,0,0,0,0,0,0,0,0,0,4.25,4.25,4.25,0.08,1.81,0,0.5,0,0,0,0
"260","SIDNEY.CROSBY","2013-12-21","PIT","C",15.49,0,2,0,3,2,2,0.3,2,7,5,1,0,1,0,1,0,0,2,2,2,0,7.75,7.75,0,11.62,7.75,7.75,1.15,14.79,7.75,0.58,-1,0,0,0
"261","SIDNEY.CROSBY","2013-12-19","PIT","C",15.48,0,1,1,6,6,4,0.44,2,6,9,1,1,0,1,1,1,1,2,2,1,0,7.75,7.75,0,23.26,23.26,15.5,1.7,7.33,7.75,0.4,0,0,0,0
"262","SIDNEY.CROSBY","2013-12-18","PIT","C",15.28,0,1,0,3,3,2,0.47,2,11,12,0,1,0,0,1,0,1,1,1,1,0,3.93,3.93,0,11.78,11.78,7.85,1.86,15.76,7.85,0.48,1,0,0,0
"263","SIDNEY.CROSBY","2013-12-16","PIT","C",17.71,1,0,0,4,3,2,0.28,1,15,12,1,0,0,1,0,0,1,0,1,1,3.39,0,3.39,3.39,13.55,10.16,6.78,0.96,9.47,3.39,0.56,-1,50,25,33.33
"264","SIDNEY.CROSBY","2013-12-14","PIT","C",14.01,1,0,0,2,2,1,0.24,2,5,6,0,0,0,1,0,1,0,0,1,1,4.28,0,4.28,4.28,8.57,8.57,4.28,1.02,11.85,8.57,0.45,0,100,50,50
"265","SIDNEY.CROSBY","2013-12-13","PIT","C",18.99,0,0,1,3,2,1,0.09,0,5,9,0,0,0,0,2,0,2,1,1,0,0,3.16,3.16,0,9.48,6.32,3.16,0.29,4.66,0,0.36,0,0,0,0
"266","SIDNEY.CROSBY","2013-12-09","PIT","C",17.2,1,0,0,7,6,5,0.74,2,6,7,0,0,0,2,2,1,0,0,1,1,3.49,0,3.49,3.49,24.42,20.93,17.44,2.58,12.33,6.98,0.46,0,20,14.29,16.67
"267","SIDNEY.CROSBY","2013-12-07","PIT","C",13.57,0,0,0,2,1,1,0.13,1,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.84,4.42,4.42,0.57,12.81,4.42,0.38,0,0,0,0
"268","SIDNEY.CROSBY","2013-12-05","PIT","C",14.81,0,1,1,4,2,2,0.34,2,7,10,0,0,0,1,0,0,0,2,2,1,0,8.1,8.1,0,16.21,8.1,8.1,1.39,17.19,8.1,0.41,0,0,0,0
"269","SIDNEY.CROSBY","2013-12-03","PIT","C",16.27,0,0,0,4,4,3,0.4,1,4,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14.75,14.75,11.06,1.49,10.07,3.69,0.36,0,0,0,0
"270","SIDNEY.CROSBY","2013-11-30","PIT","C",17.01,0,0,0,2,2,1,0.04,0,9,11,1,0,2,3,0,0,0,0,0,0,0,0,0,0,7.05,7.05,3.53,0.14,1.98,0,0.45,-1,0,0,0
"271","SIDNEY.CROSBY","2013-11-29","PIT","C",15.93,0,1,0,2,1,0,0.08,0,5,7,0,0,0,0,0,1,0,1,1,1,0,3.77,3.77,0,7.53,3.77,0,0.28,7.56,0,0.42,0,NA,0,0
"272","SIDNEY.CROSBY","2013-11-27","PIT","C",16.08,0,1,0,6,6,4,0.47,2,11,7,0,1,0,1,1,1,1,1,1,1,0,3.73,3.73,0,22.39,22.39,14.93,1.75,7.83,7.46,0.61,1,0,0,0
"273","SIDNEY.CROSBY","2013-11-25","PIT","C",20.71,0,0,0,2,2,1,0.13,1,8,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.79,5.79,2.9,0.37,6.31,2.9,0.4,1,0,0,0
"274","SIDNEY.CROSBY","2013-11-23","PIT","C",15.39,0,0,0,3,3,3,0.2,1,5,12,0,1,1,0,0,0,1,0,0,0,0,0,0,0,11.7,11.7,11.7,0.78,6.7,3.9,0.29,1,0,0,0
"275","SIDNEY.CROSBY","2013-11-22","PIT","C",15.64,1,0,0,5,4,2,0.21,1,6,7,0,0,1,2,0,0,0,0,1,1,3.84,0,3.84,3.84,19.18,15.35,7.67,0.81,5.3,3.84,0.46,0,50,20,25
"276","SIDNEY.CROSBY","2013-11-20","PIT","C",15.04,0,1,0,4,4,4,0.26,1,7,7,0,0,0,4,0,2,1,1,1,1,0,3.99,3.99,0,15.96,15.96,15.96,1.02,6.38,3.99,0.5,0,0,0,0
"277","SIDNEY.CROSBY","2013-11-18","PIT","C",16.02,1,0,0,3,2,2,0.07,0,4,7,0,0,0,0,0,0,1,0,1,1,3.75,0,3.75,3.75,11.24,7.49,7.49,0.26,3.43,0,0.36,0,50,33.33,50
"278","SIDNEY.CROSBY","2013-11-16","PIT","C",16.47,0,0,0,3,2,2,0.11,1,13,5,2,0,1,1,1,0,0,0,0,0,0,0,0,0,10.93,7.29,7.29,0.39,5.36,3.64,0.72,-2,0,0,0
"279","SIDNEY.CROSBY","2013-11-15","PIT","C",14.89,0,0,0,3,2,1,0.07,0,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12.09,8.06,4.03,0.27,3.35,0,0.6,0,0,0,0
"280","SIDNEY.CROSBY","2013-11-13","PIT","C",18.85,0,0,0,6,5,4,0.51,2,8,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,19.1,15.92,12.73,1.62,10.15,6.37,0.38,0,0,0,0
"281","SIDNEY.CROSBY","2013-11-09","PIT","C",17.27,0,0,0,2,2,2,0.18,1,13,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,6.95,6.95,6.95,0.62,8.89,3.47,0.72,-1,0,0,0
"282","SIDNEY.CROSBY","2013-11-06","PIT","C",12.78,0,0,0,4,3,3,0.37,2,7,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,18.78,14.08,14.08,1.72,12.22,9.39,0.54,0,0,0,0
"283","SIDNEY.CROSBY","2013-11-02","PIT","C",13.75,0,0,0,3,2,2,0.05,0,9,4,0,0,0,2,0,0,1,0,0,0,0,0,0,0,13.09,8.73,8.73,0.21,2.45,0,0.69,0,0,0,0
"284","SIDNEY.CROSBY","2013-11-01","PIT","C",14.49,0,0,0,4,3,1,0.27,1,5,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16.56,12.42,4.14,1.11,8.94,4.14,0.62,1,0,0,0
"285","SIDNEY.CROSBY","2013-10-30","PIT","C",18.06,0,0,0,5,4,4,0.47,2,9,8,0,0,3,3,0,1,0,0,0,0,0,0,0,0,16.61,13.29,13.29,1.56,11.71,6.64,0.53,0,0,0,0
"286","SIDNEY.CROSBY","2013-10-28","PIT","C",15.58,0,2,0,3,1,1,0.05,0,12,6,0,0,0,1,0,1,1,2,2,2,0,7.7,7.7,0,11.55,3.85,3.85,0.19,4.9,0,0.67,0,0,0,0
"287","SIDNEY.CROSBY","2013-10-26","PIT","C",17.57,0,0,0,6,5,3,0.22,0,9,12,1,0,2,2,0,0,1,0,0,0,0,0,0,0,20.49,17.07,10.24,0.74,4.31,0,0.43,-1,0,0,0
"288","SIDNEY.CROSBY","2013-10-25","PIT","C",15.45,1,0,0,3,2,2,0.3,2,10,6,0,0,1,0,0,0,1,0,1,1,3.88,0,3.88,3.88,11.65,7.77,7.77,1.18,15.21,7.77,0.62,0,50,33.33,50
"289","SIDNEY.CROSBY","2013-10-21","PIT","C",13.04,0,0,0,6,3,3,0.19,0,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27.61,13.8,13.8,0.85,6.18,0,0.54,0,0,0,0
"290","SIDNEY.CROSBY","2013-10-19","PIT","C",17.11,1,0,1,3,3,2,0.33,1,8,11,0,0,0,1,0,0,0,1,2,1,3.51,3.51,7.01,3.51,10.52,10.52,7.01,1.16,11.02,3.51,0.42,0,50,33.33,33.33
"291","SIDNEY.CROSBY","2013-10-17","PIT","C",14.08,1,0,0,3,3,2,0.26,1,7,11,0,1,0,0,0,1,0,0,1,1,4.26,0,4.26,4.26,12.78,12.78,8.52,1.1,8.6,4.26,0.39,1,50,33.33,33.33
"292","SIDNEY.CROSBY","2013-10-15","PIT","C",17.26,0,2,0,6,5,3,0.12,0,7,6,0,1,1,1,0,0,1,2,2,2,0,6.95,6.95,0,20.86,17.38,10.43,0.43,2.46,0,0.54,1,0,0,0
"293","SIDNEY.CROSBY","2013-10-12","PIT","C",13.36,1,0,0,4,4,2,0.18,0,11,9,0,0,0,1,0,1,0,0,1,1,4.49,0,4.49,4.49,17.96,17.96,8.98,0.8,4.43,0,0.55,0,50,25,25
"294","SIDNEY.CROSBY","2013-10-11","PIT","C",16.98,0,1,0,3,3,2,0.23,1,9,7,1,0,0,1,0,0,0,1,1,1,0,3.53,3.53,0,10.6,10.6,7.07,0.8,7.59,3.53,0.56,-1,0,0,0
"295","SIDNEY.CROSBY","2013-10-08","PIT","C",14.98,0,0,0,4,4,4,0.26,1,5,6,0,0,0,0,1,1,1,0,0,0,0,0,0,0,16.02,16.02,16.02,1.03,6.41,4.01,0.45,0,0,0,0
"296","SIDNEY.CROSBY","2013-10-05","PIT","C",17.33,1,0,0,5,4,4,0.52,2,16,14,1,1,1,1,0,0,0,0,1,1,3.46,0,3.46,3.46,17.31,13.85,13.85,1.79,12.93,6.92,0.53,0,25,20,25
"297","SIDNEY.CROSBY","2013-10-03","PIT","C",18.25,1,0,0,4,4,4,0.32,1,14,5,0,0,1,0,0,1,1,0,1,1,3.29,0,3.29,3.29,13.15,13.15,13.15,1.04,7.9,3.29,0.74,0,25,25,25
"298","SIDNEY.CROSBY","2013-06-07","PIT","C",17.4,0,0,0,8,5,4,0.33,2,6,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,27.59,17.24,13.79,1.14,6.63,6.9,0.3,0,0,0,0
"299","SIDNEY.CROSBY","2013-06-05","PIT","C",15.32,0,0,0,7,5,3,0.22,0,11,11,0,0,0,0,0,2,2,0,0,0,0,0,0,0,27.42,19.58,11.75,0.87,4.44,0,0.5,0,0,0,0
"300","SIDNEY.CROSBY","2013-06-03","PIT","C",17.97,0,0,0,3,2,1,0.14,1,7,8,0,1,0,2,4,1,0,0,0,0,0,0,0,0,10.02,6.68,3.34,0.45,6.79,3.34,0.47,1,0,0,0
"301","SIDNEY.CROSBY","2013-06-01","PIT","C",14.83,0,0,0,3,3,2,0.13,0,1,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,12.14,12.14,8.09,0.51,4.23,0,0.14,-2,0,0,0
"302","SIDNEY.CROSBY","2013-05-24","PIT","C",14.04,0,0,0,5,4,3,0.15,0,14,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21.37,17.09,12.82,0.65,3.8,0,0.74,-1,0,0,0
"303","SIDNEY.CROSBY","2013-05-22","PIT","C",12.25,1,0,0,5,5,5,0.91,3,6,5,0,0,0,0,0,0,0,0,1,1,4.9,0,4.9,4.9,24.49,24.49,24.49,4.45,18.19,14.69,0.55,0,20,20,20
"304","SIDNEY.CROSBY","2013-05-19","PIT","C",16.26,0,0,0,0,0,0,0,0,9,13,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.41,0,NA,NA,NA
"305","SIDNEY.CROSBY","2013-05-17","PIT","C",12.97,2,0,0,5,5,5,0.5,1,6,7,0,2,0,0,1,1,0,0,2,2,9.25,0,9.25,9.25,23.13,23.13,23.13,2.29,9.92,4.63,0.46,2,40,40,40
"306","SIDNEY.CROSBY","2013-05-14","PIT","C",12.46,0,0,0,4,4,3,0.33,1,6,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,19.26,19.26,14.45,1.57,8.16,4.82,0.46,0,0,0,0
"307","SIDNEY.CROSBY","2013-05-11","PIT","C",19.12,0,1,0,7,5,5,0.43,2,12,11,0,0,0,0,1,1,0,1,1,1,0,3.14,3.14,0,21.97,15.69,15.69,1.35,8.59,6.28,0.52,0,0,0,0
"308","SIDNEY.CROSBY","2013-05-09","PIT","C",14.56,1,0,0,4,3,2,0.18,1,8,6,0,0,0,2,0,1,1,0,1,1,4.12,0,4.12,4.12,16.48,12.36,8.24,0.72,5.86,4.12,0.57,0,50,25,33.33
"309","SIDNEY.CROSBY","2013-05-07","PIT","C",15.44,0,0,1,6,5,3,0.29,1,3,10,0,0,0,1,1,0,1,1,1,0,0,3.89,3.89,0,23.32,19.43,11.66,1.13,5.83,3.89,0.23,0,0,0,0
"310","SIDNEY.CROSBY","2013-05-05","PIT","C",16.98,0,1,0,5,4,3,0.29,2,7,6,0,2,0,0,1,3,2,1,1,1,0,3.53,3.53,0,17.67,14.13,10.6,1.04,7.35,7.07,0.54,2,0,0,0
"311","SIDNEY.CROSBY","2013-05-03","PIT","C",15.84,1,0,0,5,5,5,0.39,1,7,11,0,0,0,2,0,0,0,0,1,1,3.79,0,3.79,3.79,18.94,18.94,18.94,1.47,7.76,3.79,0.39,0,20,20,20
"312","SIDNEY.CROSBY","2013-03-30","PIT","C",0.83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,NA,NA,NA
"313","SIDNEY.CROSBY","2013-03-28","PIT","C",16.58,0,1,1,6,5,5,0.59,3,5,6,0,0,0,2,0,1,3,2,2,1,0,7.24,7.24,0,21.71,18.09,18.09,2.15,11.87,10.86,0.45,0,0,0,0
"314","SIDNEY.CROSBY","2013-03-26","PIT","C",17.64,1,0,0,4,4,4,0.27,0,7,13,0,0,0,0,1,0,1,0,1,1,3.4,0,3.4,3.4,13.61,13.61,13.61,0.9,6.64,0,0.35,0,25,25,25
"315","SIDNEY.CROSBY","2013-03-24","PIT","C",18.97,0,0,0,6,5,5,0.57,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.98,15.81,15.81,1.81,11.47,9.49,0.54,0,0,0,0
"316","SIDNEY.CROSBY","2013-03-22","PIT","C",17.02,0,1,0,8,3,1,0.2,0,8,7,0,0,0,0,3,0,1,1,1,1,0,3.53,3.53,0,28.2,10.58,3.53,0.7,6.64,0,0.53,0,0,0,0
"317","SIDNEY.CROSBY","2013-03-19","PIT","C",15.55,0,0,1,3,3,2,0.19,0,10,6,0,1,0,2,0,0,1,1,1,0,0,3.86,3.86,0,11.58,11.58,7.72,0.72,6.23,0,0.62,1,0,0,0
"318","SIDNEY.CROSBY","2013-03-17","PIT","C",19.42,1,0,0,5,5,2,0.4,2,8,9,1,0,2,3,0,0,0,0,1,1,3.09,0,3.09,3.09,15.45,15.45,6.18,1.22,7.91,6.18,0.47,-1,50,20,20
"319","SIDNEY.CROSBY","2013-03-16","PIT","C",17.24,0,0,0,5,4,2,0.34,1,5,12,1,1,1,1,0,1,1,0,0,0,0,0,0,0,17.4,13.92,6.96,1.2,8.6,3.48,0.29,0,0,0,0
"320","SIDNEY.CROSBY","2013-03-14","PIT","C",18.01,0,1,1,4,3,2,0.26,1,11,11,0,0,2,1,1,1,0,2,2,1,0,6.66,6.66,0,13.33,9.99,6.66,0.86,8.6,3.33,0.5,0,0,0,0
"321","SIDNEY.CROSBY","2013-03-12","PIT","C",16.49,0,0,0,3,2,1,0.15,1,6,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10.92,7.28,3.64,0.56,7.73,3.64,0.33,0,0,0,0
"322","SIDNEY.CROSBY","2013-03-10","PIT","C",11.65,0,1,2,2,1,1,0.01,0,4,6,1,0,1,0,1,0,0,3,3,1,0,15.45,15.45,0,10.3,5.15,5.15,0.04,0.7,0,0.4,-1,0,0,0
"323","SIDNEY.CROSBY","2013-03-09","PIT","C",16.46,1,0,0,3,3,1,0.06,0,9,11,1,0,1,3,1,0,0,0,1,1,3.65,0,3.65,3.65,10.94,10.94,3.65,0.21,1.94,0,0.45,-1,100,33.33,33.33
"324","SIDNEY.CROSBY","2013-03-07","PIT","C",11.25,0,2,0,1,1,1,0,0,8,7,0,1,0,2,1,0,0,2,2,2,0,10.67,10.67,0,5.33,5.33,5.33,0.02,0.43,0,0.53,1,0,0,0
"325","SIDNEY.CROSBY","2013-03-04","PIT","C",15.68,1,1,0,5,3,1,0.21,1,11,11,0,2,1,0,1,1,0,1,2,2,3.83,3.83,7.65,3.83,19.13,11.48,3.83,0.82,7.16,3.83,0.5,2,100,20,33.33
"326","SIDNEY.CROSBY","2013-03-02","PIT","C",17.08,1,2,0,7,7,5,0.59,2,11,12,0,1,0,2,1,0,1,2,3,3,3.51,7.03,10.54,3.51,24.59,24.59,17.56,2.09,8.5,7.03,0.48,1,20,14.29,14.29
"327","SIDNEY.CROSBY","2013-02-28","PIT","C",13.34,0,1,0,1,1,1,0.09,0,8,6,0,0,2,0,0,0,0,1,1,1,0,4.5,4.5,0,4.5,4.5,4.5,0.39,8.72,0,0.57,0,0,0,0
"328","SIDNEY.CROSBY","2013-02-26","PIT","C",15.7,0,1,0,4,2,1,0.13,0,10,4,0,0,1,0,0,0,0,1,1,1,0,3.82,3.82,0,15.29,7.64,3.82,0.51,6.64,0,0.71,0,0,0,0
